id,start,end,measurable,room,subject,home
5965136,2021-03-18 11:52:00.769+00,2021-03-18 12:31:09.173+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965139,2021-03-18 12:31:09.173+00,2021-03-18 12:39:00.71+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965142,2021-03-18 12:39:00.71+00,2021-03-18 12:39:11.389+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965145,2021-03-18 12:39:11.389+00,2021-03-18 12:39:14.457+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965148,2021-03-18 12:39:14.457+00,2021-03-18 12:39:45.438+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965150,2021-03-18 12:39:45.438+00,2021-03-18 12:45:48.371+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965153,2021-03-18 12:45:48.371+00,2021-03-18 12:50:10.514+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965154,2021-03-18 12:50:10.514+00,2021-03-18 12:52:35.242+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965155,2021-03-18 12:52:35.242+00,2021-03-18 12:56:40.442+00,presence,bathroom,bathroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965156,2021-03-18 12:56:40.442+00,2021-03-18 12:58:21.205+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965157,2021-03-18 12:58:21.205+00,2021-03-18 13:47:03.072+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965158,2021-03-18 13:47:03.072+00,2021-03-18 13:48:04.272+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965159,2021-03-18 13:48:04.272+00,2021-03-18 13:48:10.265+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965161,2021-03-18 13:48:10.265+00,2021-03-18 13:52:53.358+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965162,2021-03-18 13:52:53.358+00,2021-03-18 14:32:48.408+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965164,2021-03-18 14:32:48.408+00,2021-03-18 14:32:56.251+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965167,2021-03-18 14:32:56.251+00,2021-03-18 18:20:22.81+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965171,2021-03-18 18:20:22.81+00,2021-03-18 18:20:33.302+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965174,2021-03-18 18:20:33.302+00,2021-03-18 18:27:48.927+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965176,2021-03-18 18:27:48.927+00,2021-03-18 18:29:09.309+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965178,2021-03-18 18:29:09.309+00,2021-03-18 18:32:12.889+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965181,2021-03-18 18:32:12.889+00,2021-03-18 18:57:59.435+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965184,2021-03-18 18:57:59.435+00,2021-03-18 18:58:05.982+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965186,2021-03-18 18:58:05.982+00,2021-03-18 18:58:43.222+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965189,2021-03-18 18:58:43.222+00,2021-03-18 20:20:15.051+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965193,2021-03-18 20:20:15.051+00,2021-03-18 20:26:31.742+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965195,2021-03-18 20:26:31.742+00,2021-03-18 20:32:30.362+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965198,2021-03-18 20:32:30.362+00,2021-03-18 20:36:45.444+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965200,2021-03-18 20:36:45.444+00,2021-03-18 20:37:15.512+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965203,2021-03-18 20:37:15.512+00,2021-03-18 20:37:29.903+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965206,2021-03-18 20:37:29.903+00,2021-03-18 20:38:00.537+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965208,2021-03-18 20:38:00.537+00,2021-03-18 20:38:27.638+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965210,2021-03-18 20:38:27.638+00,2021-03-18 20:38:45.417+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965212,2021-03-18 20:38:45.417+00,2021-03-18 20:45:16.003+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965215,2021-03-18 20:45:16.003+00,2021-03-18 20:45:21.169+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965218,2021-03-18 20:45:21.169+00,2021-03-18 20:55:40.929+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965220,2021-03-18 20:55:40.929+00,2021-03-18 21:27:14.761+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965223,2021-03-18 21:27:14.761+00,2021-03-18 21:35:49.85+00,presence,living,living,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965227,2021-03-18 21:35:49.85+00,2021-03-19 00:02:10.433+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965230,2021-03-19 00:02:10.433+00,2021-03-19 00:02:14.168+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965234,2021-03-19 00:02:14.168+00,2021-03-19 11:04:08.6+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965238,2021-03-19 11:04:08.6+00,2021-03-19 11:10:08.053+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965242,2021-03-19 11:10:08.053+00,2021-03-19 11:39:30.469+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965246,2021-03-19 11:39:30.469+00,2021-03-19 11:39:34.638+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965250,2021-03-19 11:39:34.638+00,2021-03-19 11:43:21.34+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965254,2021-03-19 11:43:21.34+00,2021-03-19 11:47:06.624+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965258,2021-03-19 11:47:06.624+00,2021-03-19 11:51:25.747+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965263,2021-03-19 11:51:25.747+00,2021-03-19 11:55:28.503+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965268,2021-03-19 11:55:28.503+00,2021-03-19 11:56:47.309+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965273,2021-03-19 11:56:47.309+00,2021-03-19 12:00:56.301+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965276,2021-03-19 12:00:56.301+00,2021-03-19 12:01:04.023+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965280,2021-03-19 12:01:04.023+00,2021-03-19 12:01:11.076+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965285,2021-03-19 12:01:11.076+00,2021-03-19 12:09:35.621+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965289,2021-03-19 12:09:35.621+00,2021-03-19 12:09:36.953+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965294,2021-03-19 12:09:36.953+00,2021-03-19 12:46:47.587+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965298,2021-03-19 12:46:47.587+00,2021-03-19 14:05:07.432+00,presence,living,living,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965302,2021-03-19 14:05:07.432+00,2021-03-19 14:05:13.152+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965305,2021-03-19 14:05:13.152+00,2021-03-19 14:17:35.057+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965309,2021-03-19 14:17:35.057+00,2021-03-19 14:44:50.054+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965314,2021-03-19 14:44:50.054+00,2021-03-19 14:45:13.54+00,presence,living,living,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965318,2021-03-19 14:45:13.54+00,2021-03-19 15:44:35.483+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965322,2021-03-19 15:44:35.483+00,2021-03-19 15:45:00.734+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965325,2021-03-19 15:45:00.734+00,2021-03-19 15:47:33.647+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965328,2021-03-19 15:47:33.647+00,2021-03-19 15:47:39.756+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965332,2021-03-19 15:47:39.756+00,2021-03-19 15:54:53.708+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965335,2021-03-19 15:54:53.708+00,2021-03-19 16:14:12.488+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965338,2021-03-19 16:14:12.488+00,2021-03-19 16:14:17.621+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965342,2021-03-19 16:14:17.621+00,2021-03-19 16:14:37.307+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965345,2021-03-19 16:14:37.307+00,2021-03-19 16:24:16.024+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965348,2021-03-19 16:24:16.024+00,2021-03-19 16:28:13.569+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965351,2021-03-19 16:28:13.569+00,2021-03-19 16:28:45.01+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965355,2021-03-19 16:28:45.01+00,2021-03-19 16:29:06.193+00,presence,living,living,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965358,2021-03-19 16:29:06.193+00,2021-03-19 16:35:14.951+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965362,2021-03-19 16:35:14.951+00,2021-03-19 16:54:22.811+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965365,2021-03-19 16:54:22.811+00,2021-03-19 16:56:13.875+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965369,2021-03-19 16:56:13.875+00,2021-03-19 17:10:13.02+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965371,2021-03-19 17:10:13.02+00,2021-03-19 17:25:33.336+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965374,2021-03-19 17:25:33.336+00,2021-03-19 17:25:37.863+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965378,2021-03-19 17:25:37.863+00,2021-03-19 17:38:10.444+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965382,2021-03-19 17:38:10.444+00,2021-03-19 17:43:19.649+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965388,2021-03-19 17:43:19.649+00,2021-03-19 17:43:22.69+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965392,2021-03-19 17:43:22.69+00,2021-03-19 18:17:42.844+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965397,2021-03-19 18:17:42.844+00,2021-03-19 18:18:35.987+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965401,2021-03-19 18:18:35.987+00,2021-03-19 18:26:38.512+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965405,2021-03-19 18:26:38.512+00,2021-03-19 19:05:07.266+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965408,2021-03-19 19:05:07.266+00,2021-03-19 19:06:25.552+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965409,2021-03-19 19:06:25.552+00,2021-03-19 19:06:32.29+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965412,2021-03-19 19:06:32.29+00,2021-03-19 19:06:40.78+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965415,2021-03-19 19:06:40.78+00,2021-03-19 19:07:06.487+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965417,2021-03-19 19:07:06.487+00,2021-03-19 19:07:10.382+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965419,2021-03-19 19:07:10.382+00,2021-03-19 19:07:11.136+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965421,2021-03-19 19:07:11.136+00,2021-03-19 19:07:18.922+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965424,2021-03-19 19:07:18.922+00,2021-03-19 19:07:37.784+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965426,2021-03-19 19:07:37.784+00,2021-03-19 19:08:32.422+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965429,2021-03-19 19:08:32.422+00,2021-03-19 19:21:31.745+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965432,2021-03-19 19:21:31.745+00,2021-03-19 19:24:26.218+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965435,2021-03-19 19:24:26.218+00,2021-03-19 19:24:41.411+00,presence,living,living,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965438,2021-03-19 19:24:41.411+00,2021-03-19 19:29:24.279+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965446,2021-03-19 19:29:24.279+00,2021-03-19 19:29:29.539+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965450,2021-03-19 19:29:29.539+00,2021-03-19 19:33:40.447+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965454,2021-03-19 19:33:40.447+00,2021-03-19 19:33:47.488+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965463,2021-03-19 19:33:47.488+00,2021-03-19 19:33:58.36+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965468,2021-03-19 19:33:58.36+00,2021-03-19 19:34:05.63+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965472,2021-03-19 19:34:05.63+00,2021-03-19 19:45:38.597+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965476,2021-03-19 19:45:38.597+00,2021-03-19 19:45:46.021+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965481,2021-03-19 19:45:46.021+00,2021-03-19 20:29:58.802+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965485,2021-03-19 20:29:58.802+00,2021-03-19 20:42:25.739+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965489,2021-03-19 20:42:25.739+00,2021-03-19 21:12:07.297+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965493,2021-03-19 21:12:07.297+00,2021-03-19 21:12:28.514+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965498,2021-03-19 21:12:28.514+00,2021-03-19 21:12:48.615+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965502,2021-03-19 21:12:48.615+00,2021-03-19 21:17:42.833+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965506,2021-03-19 21:17:42.833+00,2021-03-19 21:18:10.762+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965509,2021-03-19 21:18:10.762+00,2021-03-19 21:23:45.944+00,presence,living,living,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965513,2021-03-19 21:23:45.944+00,2021-03-19 21:38:24.991+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965517,2021-03-19 21:38:24.991+00,2021-03-19 21:39:36.443+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965521,2021-03-19 21:39:36.443+00,2021-03-19 21:39:39.263+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965527,2021-03-19 21:39:39.263+00,2021-03-19 21:39:42.89+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965531,2021-03-19 21:39:42.89+00,2021-03-19 21:39:59.149+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965535,2021-03-19 21:39:59.149+00,2021-03-19 21:40:07.941+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965539,2021-03-19 21:40:07.941+00,2021-03-19 21:40:11.756+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965542,2021-03-19 21:40:11.756+00,2021-03-19 23:12:08.233+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965545,2021-03-19 23:12:08.233+00,2021-03-19 23:23:34.425+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965549,2021-03-19 23:23:34.425+00,2021-03-19 23:29:15.138+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965553,2021-03-19 23:29:15.138+00,2021-03-19 23:30:34.88+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965557,2021-03-19 23:30:34.88+00,2021-03-19 23:31:25.311+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965561,2021-03-19 23:31:25.311+00,2021-03-19 23:33:11.604+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965565,2021-03-19 23:33:11.604+00,2021-03-20 00:20:18.22+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965569,2021-03-20 00:20:18.22+00,2021-03-20 10:06:12.226+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965572,2021-03-20 10:06:12.226+00,2021-03-20 10:07:27.86+00,presence,bathroom,bathroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965576,2021-03-20 10:07:27.86+00,2021-03-20 10:07:32.975+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965579,2021-03-20 10:07:32.975+00,2021-03-20 10:07:38.742+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965585,2021-03-20 10:07:38.742+00,2021-03-20 10:14:36.285+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965590,2021-03-20 10:14:36.285+00,2021-03-20 10:14:41.861+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965592,2021-03-20 10:14:41.861+00,2021-03-20 10:30:24.982+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965595,2021-03-20 10:30:24.982+00,2021-03-20 10:33:35.318+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965597,2021-03-20 10:33:35.318+00,2021-03-20 10:34:07.249+00,presence,living,living,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965599,2021-03-20 10:34:07.249+00,2021-03-20 11:06:32.959+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965601,2021-03-20 11:06:32.959+00,2021-03-20 11:09:55.237+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965603,2021-03-20 11:09:55.237+00,2021-03-20 12:09:58.569+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965605,2021-03-20 12:09:58.569+00,2021-03-20 12:10:04.646+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965607,2021-03-20 12:10:04.646+00,2021-03-20 12:10:04.674+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965609,2021-03-20 12:10:04.674+00,2021-03-20 12:18:44.758+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965612,2021-03-20 12:18:44.758+00,2021-03-20 13:26:33.254+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965615,2021-03-20 13:26:33.254+00,2021-03-20 13:26:38.266+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965619,2021-03-20 13:26:38.266+00,2021-03-20 13:26:39.133+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965623,2021-03-20 13:26:39.133+00,2021-03-20 13:26:43.733+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965625,2021-03-20 13:26:43.733+00,2021-03-20 13:27:31.275+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965628,2021-03-20 13:27:31.275+00,2021-03-20 13:29:07.798+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965630,2021-03-20 13:29:07.798+00,2021-03-20 13:29:19.04+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965632,2021-03-20 13:29:19.04+00,2021-03-20 13:31:06.888+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965633,2021-03-20 13:31:06.888+00,2021-03-20 13:31:28.424+00,presence,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965635,2021-03-20 13:31:28.424+00,2021-03-20 13:34:22.573+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965637,2021-03-20 13:34:22.573+00,2021-03-20 15:35:02.393+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965639,2021-03-20 15:35:02.393+00,2021-03-20 15:35:27.926+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965640,2021-03-20 15:35:27.926+00,2021-03-20 15:35:48.639+00,presence,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
5965644,2021-03-20 15:35:48.639+00,2021-03-20 15:42:46.232+00,presence,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
